id,review_text,stars,sentiment_label,sentiment
en_0014460,"Our pup's favorite toy(s), but be ready to sew

Perfect size for our pup's mouth, great squeaker, stuffed well, decent fabric. The only downside is having to ""surgically fix"" them from time to time, only because she plays with them so much. She's not a heavy chewer, so beware if your pup is. It's also great to have multiple so she can play with a backup while 'mom' fixes the others.",5,2,positive
en_0439695,"Three Stars

The picture showed designs on the eggs, but they were actually all plain.",3,1,neutral
en_0150462,"Must be a one-off!

I couldn't even finish reading it.",1,0,negative
en_0935093,"Very sturdy

Recently moved and was able to store them away at the new house. Would recommend this set for storing many dishes, pleasantly surprised how much they hold!",5,2,positive
en_0092566,"A bit lacking

For the re release I received a copy through Netgalley. I really wanted to love this book, hot cop on the cover could never be bad. But, Cade and Katrina just didn't seem to fit the way I thought they should. She should have been grittier and tougher, not just aggressive sexually. He didn't have the depth to his story that I would have expected from a Marine. The story sort of jumped around, periods of time advanced quickly within a page, leaving out details that I wanted. It an interesting storyline, creative and steamy.",3,1,neutral
en_0480174,"Exactly as advertised

I wanted one for some time …..very satisfied",5,2,positive
en_0025289,"Excersizing from a chair

Not at all what I thought. Very little instruction for sitting down excersizing.",3,1,neutral
en_0049455,"Very small

This hat is kid sized. Had to give it away to a child.",1,0,negative
en_0591591,"Okay for beginners

Very basic and very short. About 4 pages.",3,1,neutral
en_0955528,"A bump in the road?

Let us pretend the book did not happen and wait for the sheriff's return. I gave it two stars because it was ""good in parts"" and because I want the series to continue.",2,0,negative
en_0560857,"Good Product

Did a nice job on my furniture and left no scent.",4,2,positive
en_0217423,"No closure

This book is well written, and I was going to give it 4 stars, until the end. Seriously!?!? I can't stand it when a book just suddenly ends. Did he have a heart attack? Did Isaac makes it out of his coma? (Does the dream come true, or does it symbolize they both end up in apple tree heaven together?) Frustrating to not have closure.",3,1,neutral
en_0580142,"Great protection

I've been using otterbox on all my devices for years now, only the defender series. This is the first one I've ever had without a screen protector built in, thats the only thing i dislike but other than that it's a great case.",5,2,positive
en_0455963,"I don't want to be that guy, but I ...

I don't want to be that guy, but I thought this was going to be WAYYYYYYY bigger than it is. I returned it.",1,0,negative
en_0177342,"to small

way to small ordered a extra large",2,0,negative
en_0835007,"Reviews with facts denied.

Reviews with facts are censored away. Buyer beware.",1,0,negative
en_0581735,"Awesome daytime energy!

Great product! Didnt notice much difference in the bedroom but the energy during the day is great!!",4,2,positive
en_0662313,"Cute but scammed by product review company

This is a cute set but the only reason I bought it was because I was supposed to refunded for leaving a review but now the review company is not reachable. I will be returning the item.",3,1,neutral
en_0733237,"Arrived Damaged

This item was scratched when I received it. But the fan itself is fine.",3,1,neutral
en_0463268,"Junk

It will not work. We have followed directions and it barely gets warm (can still touch it) and has no steam.",1,0,negative
en_0620617,"Cheap

Seams are weak, tearing at zipper already",3,1,neutral
en_0381215,"You Get What You Pay For

These containers are the perfect size and the lid fits the container...which is a problem that I have had when buying a different cheap container. My only complaint is that these are NOT sturdy. Two were completely damaged during transit, even though the packaging was perfectly fine. The containers are made of thin plastic, with very little give. I also dropped one...less than two feet onto the carpet and it cracked it. They are cheap though.",3,1,neutral
en_0208664,"Not an RPG. Not interesting.

This is not an RPG. At no point are you actually playing A character or influencing any sort of story. This is just another base building game with nothing innovative or new that we have not seen in hundreds or thousands of others. One could try to call this A strategy game but it's got scant little of that to bother with too. I installed this because I was looking for 5* RPGs and what I found was frustratingly NOT that.",1,0,negative
en_0924649,"Has to be plugged in to put your phone in it.

Has to be plugged in to put your phone in it. Hubbies phone works ok, mine doesn't charge well if I'm using it for anything like directions",3,1,neutral
en_0537809,"fits perfectly

always helpful to just pop in a new filter while i let the used filter dry after cleaning it",5,2,positive
en_0883570,"Questionable durability

Product seems really heavy duty and awesome, however; on the second use i looped the leash through my other 10 pound pups leash handle to make things a little easier and it some how frayed the side of the leash? My dogs are only 11 weeks old so they are more so exploring than actually walking and pulling wich makes me question its durability",2,0,negative
en_0127991,"Really good

Maui is a little dark but other than that I love these 😁",4,2,positive
en_0759859,"Item stated delivered, but never was!

These were never delivered, therefore we could not give them to our child on Christmas. This needs to he corrected ASAP!",1,0,negative
en_0420680,"Prints pink hue on every page--warning!

Purchased these cartridges on Aug 20, 2018 and replaced my toner with these new cartridges today. Whether printing black & white or in color on white paper, all grey tones print with a pink hue. Tried adjusting color in the source document. Tried re-calibrating and cleaning the printer heads as well....nothing seemed to remove the pink hue. Removing these cartridges, recycling this product, and starting over again with new cartridges.",1,0,negative
